### Possibly profitable unbalances ###
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.004198714916717, 'Volume': 2.76e-10, 'Volumes': [4.046920821114369e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-22'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'SHL/ETH', 'SHL/BTC'], 'Unbalance factor': 1.0063139780766426, 'Volume': 4.120000000000001e-10, 'Volumes': [6.0479470082406225e-09, 6.8552412645590695e-06, 1.6974400000000004e-15], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-23'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'MWAT/ETH', 'MWAT/BTC'], 'Unbalance factor': 1.0036333811895193, 'Volume': 0.0321034816, 'Volumes': [0.47, 673.0289643605869, 1.04978384832e-07], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-29'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.0033785044823342, 'Volume': 2.76e-10, 'Volumes': [4.0436153730638075e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-36'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.0039157931931808, 'Volume': 2.76e-10, 'Volumes': [4.045780646568518e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-43'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.0039982097024038, 'Volume': 2.76e-10, 'Volumes': [4.046112785100688e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-50'}
{'profit_coin': 'ETH', 'trair': ['NEO/ETH', 'SOUL/NEO', 'SOUL/ETH'], 'Unbalance factor': 1.0036948730579498, 'Volume': 0.00560314901, 'Volumes': [0.0709, 1.559462568883941, 1.5968974678499998e-06], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-53'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'GO/ETH', 'GO/BTC'], 'Unbalance factor': 1.0036430228548516, 'Volume': 0.000818215746502, 'Volumes': [5.580556222795002e-05, 1.50142589483117e-07, 65.61473508436248], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-01-57'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.0041000716545456, 'Volume': 2.76e-10, 'Volumes': [4.046523288767819e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-01-57'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'KICK/ETH', 'KICK/BTC'], 'Unbalance factor': 1.0034913135283172, 'Volume': 2.0483325e-08, 'Volumes': [3e-07, 0.00013215048387096775, 2.175329115e-13], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-04'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'LALA/ETH', 'LALA/BTC'], 'Unbalance factor': 1.0033050084758828, 'Volume': 2.76e-10, 'Volumes': [4.0433191841578065e-09, 6.84863523573201e-06, 7.617599999999999e-16], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-05'}
{'profit_coin': 'BTC', 'trair': ['NEO/BTC', 'TKY/NEO', 'TKY/BTC'], 'Unbalance factor': 1.0042168102708249, 'Volume': 0.009661860000000001, 'Volumes': [1.8, 35.917695167286254, 1.4009697000000002e-08], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-08'}
{'profit_coin': 'BTC', 'trair': ['BTC/USDT', 'CS/USDT', 'CS/BTC'], 'Unbalance factor': 1.0031474098923119, 'Volume': 0.03399078667, 'Volumes': [0.03399078667, 0.009906240876318131, 856.1911], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-09'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'UKG/ETH', 'UKG/BTC'], 'Unbalance factor': 1.0031217943554538, 'Volume': 6.835201e-08, 'Volumes': [4.6719972710401e-09, 1.3150926723999999e-11, 0.0052137307398932116], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-20'}
{'profit_coin': 'BTC', 'trair': ['NEO/BTC', 'TNC/NEO', 'TNC/BTC'], 'Unbalance factor': 1.0052506234413967, 'Volume': 0.06373038383799999, 'Volumes': [0.00034253424322945207, 4.7797787878499994e-05, 15892.8638], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-22'}
{'profit_coin': 'BTC', 'trair': ['BTC/USDT', 'OCN/USDT', 'OCN/BTC'], 'Unbalance factor': 1.0034679487179488, 'Volume': 7.7361e-06, 'Volumes': [7.7361e-06, 0.0009918076923076924, 8.277627e-12], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-23'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'HKN/ETH', 'HKN/BTC'], 'Unbalance factor': 1.0087005458737337, 'Volume': 0.0116455814, 'Volumes': [0.17, 4.36982416510319, 2.1445338148100003e-06], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-25'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'MTN/ETH', 'MTN/BTC'], 'Unbalance factor': 1.00389930570592, 'Volume': 8.990000000000001e-10, 'Volumes': [1.3151080904747556e-08, 6.862595419847328e-06, 8.082010000000001e-15], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-26'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'TNC/ETH', 'TNC/BTC'], 'Unbalance factor': 1.0050550621553884, 'Volume': 6.843293e-06, 'Volumes': [4.6830659083849005e-07, 4.010169698e-10, 1.7151110275689223], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-27'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ZPT/ETH', 'ZPT/BTC'], 'Unbalance factor': 1.0052213427876824, 'Volume': 6.853277000000001e-06, 'Volumes': [4.6967405638729014e-07, 6.202215685000001e-10, 1.1107418152350084], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-28'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'UKG/ETH', 'UKG/BTC'], 'Unbalance factor': 1.0030492867579908, 'Volume': 6.850347e-08, 'Volumes': [4.6927254020409e-09, 1.3180067628e-11, 0.005213353881278539], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-35'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ONT/ETH', 'ONT/BTC'], 'Unbalance factor': 1.0031077592127822, 'Volume': 0.0035175730090000004, 'Volumes': [0.00024071775714332622, 2.9172991750141504e-05, 6.2171], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-40'}
{'profit_coin': 'ETH', 'trair': ['NEO/ETH', 'SOUL/NEO', 'SOUL/ETH'], 'Unbalance factor': 1.0064591538870873, 'Volume': 0.0008000289, 'Volumes': [0.010150371046097513, 0.2120405247813411, 2.3944864977e-07], 'Sequence': 'straight', 'Time Stamp': '18-07-18-02-43'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ETN/ETH', 'ETN/BTC'], 'Unbalance factor': 1.0030440838323351, 'Volume': 0.0010336633350600001, 'Volumes': [7.067234780218686e-05, 2.532475170897e-08, 618.9600808742515], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-02-53'}
{'profit_coin': 'ETH', 'trair': ['ETH/USDT', 'HAV/USDT', 'HAV/ETH'], 'Unbalance factor': 1.0031768189380037, 'Volume': 0.1999999998096, 'Volumes': [0.1999999998096, 0.6950236301417848, 0.00011511999989040576], 'Sequence': 'straight', 'Time Stamp': '18-07-18-03-03'}
{'profit_coin': 'BTC', 'trair': ['BTC/USDT', 'HAV/USDT', 'HAV/BTC'], 'Unbalance factor': 1.0062656380316928, 'Volume': 0.00031926565257749996, 'Volumes': [0.00031926565257749996, 0.00110948586522623, 1.2595029994182372e-08], 'Sequence': 'straight', 'Time Stamp': '18-07-18-03-05'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'TNC/ETH', 'TNC/BTC'], 'Unbalance factor': 1.0042394015084162, 'Volume': 0.00053972, 'Volumes': [0.007893321695856152, 8.995333333333333, 2.2236464000000004e-09], 'Sequence': 'straight', 'Time Stamp': '18-07-18-03-24'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ONT/ETH', 'ONT/BTC'], 'Unbalance factor': 1.0033959452296821, 'Volume': 0.000677401065, 'Volumes': [4.635072756193275e-05, 5.6224288395e-06, 1.1968216696113074], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-30'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'QSP/ETH', 'QSP/BTC'], 'Unbalance factor': 1.0036974907407405, 'Volume': 6.356637e-07, 'Volumes': [4.3506190304954996e-08, 1.0571087331e-10, 0.05605500000000001], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-31'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ONT/ETH', 'ONT/BTC'], 'Unbalance factor': 1.0045626378091874, 'Volume': 0.000678188709, 'Volumes': [4.6458578284352195e-05, 5.628966284700001e-06, 1.1982132667844523], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-37'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'UKG/ETH', 'UKG/BTC'], 'Unbalance factor': 1.0068386473487678, 'Volume': 0.00292566498828, 'Volumes': [0.00020041949104728418, 5.75770869693504e-07, 218.49626499477222], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-39'}
{'profit_coin': 'BTC', 'trair': ['BTC/USDT', 'OCN/USDT', 'OCN/BTC'], 'Unbalance factor': 1.0032501949518986, 'Volume': 0.07, 'Volumes': [0.07, 8.860759493670885, 7.560000000000002e-08], 'Sequence': 'straight', 'Time Stamp': '18-07-18-03-41'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ONT/ETH', 'ONT/BTC'], 'Unbalance factor': 1.0045626378091874, 'Volume': 0.000678188709, 'Volumes': [4.6458578284352195e-05, 5.628966284700001e-06, 1.1982132667844523], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-45'}
{'profit_coin': 'BTC', 'trair': ['DRGN/BTC', 'DRGN/NEO', 'NEO/BTC'], 'Unbalance factor': 1.003380485179095, 'Volume': 5.427588e-06, 'Volumes': [2.713794e-10, 0.0005848063786229933, 0.0010108746181926543], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-50'}
{'profit_coin': 'BTC', 'trair': ['EDR/BTC', 'EDR/ETH', 'ETH/BTC'], 'Unbalance factor': 1.003563477457731, 'Volume': 7.28e-10, 'Volumes': [5.29984e-15, 6.8744098205854576e-06, 1.062773722627737e-08], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-03-50'}
{'profit_coin': 'BTC', 'trair': ['CAG/BTC', 'CAG/ETH', 'ETH/BTC'], 'Unbalance factor': 1.0032952935323383, 'Volume': 1.969e-11, 'Volumes': [9.796019900497513e-07, 5.80855e-15, 1.3460107627999999e-12], 'Sequence': 'straight', 'Time Stamp': '18-07-18-03-56'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'ZINC/ETH', 'ZINC/BTC'], 'Unbalance factor': 1.0048061228554441, 'Volume': 5.992873e-06, 'Volumes': [8.769048538802362e-05, 0.017915913303437968, 1.3765629281e-10], 'Sequence': 'straight', 'Time Stamp': '18-07-18-04-08'}
{'profit_coin': 'BTC', 'trair': ['BPT/BTC', 'BPT/ETH', 'ETH/BTC'], 'Unbalance factor': 1.003462666157312, 'Volume': 1.8770000000000004e-09, 'Volumes': [3.523129000000001e-14, 6.857873584216297e-06, 2.746477317272563e-08], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-04-10'}
{'profit_coin': 'BTC', 'trair': ['BPT/BTC', 'BPT/ETH', 'ETH/BTC'], 'Unbalance factor': 1.004564360571762, 'Volume': 1.8770000000000004e-09, 'Volumes': [3.523129000000001e-14, 6.857873584216297e-06, 2.7494926548849128e-08], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-04-17'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'KICK/ETH', 'KICK/BTC'], 'Unbalance factor': 1.0049509258905767, 'Volume': 4.106639611e-06, 'Volumes': [6.01e-05, 0.026805741586161877, 4.3201848707719994e-11], 'Sequence': 'straight', 'Time Stamp': '18-07-18-04-20'}
{'profit_coin': 'BTC', 'trair': ['DADI/BTC', 'DADI/ETH', 'ETH/BTC'], 'Unbalance factor': 1.004084027049671, 'Volume': 0.0011297363640000002, 'Volumes': [67.6084, 2.7768919827120004e-07, 7.711551047518537e-05], 'Sequence': 'straight', 'Time Stamp': '18-07-18-04-26'}
{'profit_coin': 'BTC', 'trair': ['DAT/BTC', 'DAT/ETH', 'ETH/BTC'], 'Unbalance factor': 1.0033934737051795, 'Volume': 0.000756312447, 'Volumes': [301.3197, 2.7907929294300004e-08, 5.162022285199198e-05], 'Sequence': 'straight', 'Time Stamp': '18-07-18-04-26'}
{'profit_coin': 'BTC', 'trair': ['CAG/BTC', 'CAG/ETH', 'ETH/BTC'], 'Unbalance factor': 1.003030527363184, 'Volume': 1.9669999999999998e-11, 'Volumes': [9.786069651741292e-07, 5.80265e-15, 1.3442887136e-12], 'Sequence': 'straight', 'Time Stamp': '18-07-18-04-40'}
{'profit_coin': 'BTC', 'trair': ['ETH/BTC', 'OPEN/ETH', 'OPEN/BTC'], 'Unbalance factor': 1.0044292023668642, 'Volume': 6.8446990000000005e-06, 'Volumes': [4.6849904400601004e-07, 1.0184912112e-09, 0.6750196252465485], 'Sequence': 'inverse', 'Time Stamp': '18-07-18-04-43'}
